मुझे ब्याज शुल्क के बारे में और जानना है।,"निश्चिंत रहें ! जब तक आप ड्यू डेट से पहले या ड्यू डेट पर टोटल अमाउंट ड्यू (TAD) का पेमेंट करेंगे, तब तक कोई भी इंटरेस्ट चार्ज नहीं लगेगा।\n\nहालांकि, यदि ड्यू डेट के बाद आउटस्टैंडिंग अमाउंट पे नहीं की जाती है, तो 3.49% मासिक इंटरेस्ट चार्ज लागू होगा।\n\nअधिक जानकारी के लिए नीचे दिए गए ऑप्शन पर क्लिक करें l ",
"Paid my OneCard bill on time via OneCard app, but was still charged a late payment fee.","It seems there might be a delay in settlement by the bank. We recommend contacting the customer support of the bank involved, providing them with the transaction ID of the debited repayment amount. \nThey can assist you further regarding this matter. ",
"मैंने OneCard ऐप के माध्यम से समय पर अपने वनकार्ड का बिल भुगतान किया, लेकिन मुझे फिर भी लेट पेमेंट शुल्क लगाया गया।",यह बैंक द्वारा सेटलमेंट में देरी के कारण है।\n\nकृपया डेबिट की गई रीपेमेंट अमाउंट की transaction ID के साथ संबंधित बैंक के ग्राहक सहायता से संपर्क करें।\n\nवे आपकी मदद कर सकते हैं। ,
"UPI payment in OneCard app failed, but the amount got deducted.","We're actively working with our banking partners to resolve this issue. In the meantime, please consider using a different payment method or try again after 24 hours.\n\nIf the problem persists beyond 24 hours, please click below to raise a ticket. We're here to assist you! ",
"वनकार्ड ऐप में यूपीआई पेमेंट फ़ेल हो गया, लेकिन राशि कट गई।",हम इस समस्या को हल करने के लिए अपने बैंकिंग पार्टनर्स के साथ काम कर रहे हैं l\n\nकृपया किसी और पेमेंट मेथड से कोशिश करे या 24 घंटे के लिए प्रतीक्षा करें। \n\nयदि समस्या 24 घंटे के बाद भी रहती है तो नीचे दिए गए बटन पर क्लिक करके टिकट खोलें। ,
What are the additional charges levied on OneCard?,Here are the details for additional charges levied by One Credit Card:\n\nInterest on repayment : 3.75% monthly if payment due.\nForex Markup fee: 1% + GST on international transactions.\nOverlimit Charges: 2.5% + GST (Min Rs. 500)\nConvenience fee on rent payments: 2% + GST\n\nNote: International transaction amounts may vary due to currency conversion rate changes. ,
वनकार्ड पर कौन से अतिरिक्त चार्जेस लगाये जाते हैं?,1.रीपेमेंट पर इंटरेस्ट: 3.49% मासिक यदि इंटरेस्ट समय पर न हो।\n2.विदेशी transactions पर फॉरेक्स मार्कअप फीस: 1% + जीएसटी।\n3.लेट पेमेंट फ़ीस : 2.5% + जीएसटी (कम से कम रु. 400)।\n4.रेंट पेमेंट फ़ीस : 2% + जीएसटी।\n\nध्यान दें: अंतरराष्ट्रीय transactions में करंसी कन्वर्ज़न रेट परिवर्तन के कारण अंतरराष्ट्रीय transaction अमाउंट बदल सकती हैं। ,
What if I don't pay my outstanding payment on the due date?,"It is recommended to at least pay the Minimum Amount Due (MAD) by the due date. If not received, we will report non-payment to the Credit Bureaus after seven days, affecting your Credit Score and future loan/card approvals. Also, Late payment charge and interest fees apply for non-repayment.\n\nTaking care of your payments on time ensures a smooth financial journey! ",
यदि मैं ड्यू डेट पर बकाया राशि का पेमेंट नहीं करता / ती हूँ तो क्या होगा?,"प्रभावों से बचाने के लिए कम से कम ड्यू डेट पर या उससे पहले मिनिमम अमाउंट ड्यू (MAD) का पेमेंट कर दें।\n\nपेमेंट न करने पर, ड्यू डेट के सात दिनों के बाद क्रेडिट ब्यूरो को रिपोर्ट किया जाता है, जिससे आपका क्रेडिट स्कोर ख़राब हो सकता है और भविष्य में लोन लेने में दिक्कत हो सकती है। ",
What is LPC OR Late Payment Charges?,"Late payment charges (LPC) are applied if you don't pay the minimum amount due by the due date. For instance, if your bill is due on the 18th but you pay on the 23rd, late payment charges will apply. \n\nWe understand that unexpected situations can delay payments. To avoid LPC, we recommend you to pay the minimum amount due before the due date. \n\nNote: Interest accrues on any remaining amount after the due date if you only pay the minimum amount due on or before the due date. ",
"\""LPC या लेट पेमेंट शुल्क\"" क्या है?","LPC या लेट पेमेंट चार्जेस लागू किया जाता है जब आप मिनिमम अमाउंट ड्यू (MAD) को ड्यू डेट से पहले या ड्यू डेट के दिन नहीं पे करते हैं।\n\nउदाहरण के लिए, यदि आपके बिल की ड्यू डेट 18 वीं है, लेकिन पेमेंट 23 वीं को किया जाता है, तो लेट पेमेंट चार्जेस लगाया जाएगा।\n\nहम समझते हैं कि कठिन परिस्थितियाँ कभी-कभी समय पर पेमेंट करने से रोक सकती है। लेट पेमेंट चार्जेस से बचने के लिए, हम आपको सलाह देते हैं कि मिनिमम अमाउंट ड्यू को ड्यू डेट से पहले पे करें।\n\n\nध्यान दें: अगर आप केवल मिनिमम अमाउंट ड्यू को ड्यू डेट से पहले या ड्यू डेट के दिन पे करते हैं, तो ड्यू डेट के बाद आउटस्टैंडिंग अमाउंट पर इंटरेस्ट लगेगा। ",
What is my bill cycle?,You can find the billing cycle details conveniently in the profile section. ,
मेरा बिल साईकल क्या है?,प्रोफ़ाइल सेक्शन में अपने बिलिंग साइकिल को आसानी से देख सकते हैं। ,
What is my due amount?,"Easy steps to check your due amount: \n\nStep 1:Click on \""View Bill.\"" \nStep 2: Select \""Pay Now.\"" \nStep 3: Choose one of these options: \n · Total Outstanding \n · Minimum Outstanding \n · Custom Amount \nStep 4: Click on \""Pay Now\"" to complete.",
मेरी बकाया राशि क्या है?,अपनी आउटस्टैंडिंग अमाउंट की जांच करने के लिए नीचे दिए गए स्टेप्स का पालन करें:\n\n1.'View Bill' पर क्लिक करें।\n2.'Pay Now' को सेलेक्ट करें।\n\n3.नीचे दिए गए ऑप्शन में से एक चुनें:\n\nTotal Outstanding\nMinimum Outstanding\nCustom Amount\n\n4.'Pay Now' पर क्लिक करें। ,
Where can I check/ download my monthly statement?,Head to the 'View Bill' option on the Homepage to download your statement. Access and download all your past statements conveniently from here. ,
मैं अपनी मंथली स्टेटमेंट कहां पर देख/डाउनलोड कर सकती / ता हूं?,अपने स्टेटमेंट को डाउनलोड करने के लिए होमपेज पर 'View Bill' ऑप्शन पर जाएं। \n\nयहाँ सभी पिछले स्टेटमेंट को देख सकते हैं और डाउनलोड कर सकते हैं। ,
How do I change my billing date?,"Unlock the flexibility to change your billing date from the profile section after you've paid the Minimum Amount Due (MAD) for the current statement. \n\nYour convenience, our priority! ",
मैं अपनी बिलिंग डेट कैसे बदल सकती / ता हूँ?,"एक बार मौजूदा स्टेटमेंट के लिए मिनिमम अमाउंट ड्यू (MAD) का पेमैंट हो जाने के बाद, आप प्रोफ़ाइल सेक्शन से अपनी बिलिंग डेट बदल सकते हैं।\n\nआपकी सुविधा, हमारी प्राथमिकता है! ",
How do I pay my OneCard bill?,"Ready to pay? Let's make it easy: \n\nClick 'Pay Now' on the homepage. \nStep 1: Pick your amount/ enter the custom amount, then tap 'Pay Now.'\nStep 2: Choose UPI, Debit Card, or Net banking to finish up. \n\nNote: Remember to check for any transaction limits set by your bank for seamless repayment via UPI. ",
मैं अपने वनकार्ड का बिल कैसे पे करूं?,"एप्लिकेशन के होमपेज पर 'Pay Now' ऑप्शन पर क्लिक करें।\n\nस्टेप 1: राशि चुनकर, फिर 'Pay Now' पर क्लिक करें।\n\nस्टेप 2: पेमेंट को पूरा करने के लिए UPI/Debit Card/Net banking को सेलेक्ट करे।\n\nध्यान दें: रीपेमेंट के लिए अपने बैंक द्वारा निर्धारित किसी भी transaction लिमिट की जांच करना याद रखें। ",
How do I set-up Auto-Pay?,Streamline bill payments with Auto-pay! Here's how to set it up: \n\nStep 1: Click 'Pay Now' on the homepage. \nStep 2: Select 'More Options'.\nStep 3: Enable 'Auto-Pay' for automatic bill payments each month. ,
मैं ऑटो-पे कैसे सेट-अप करूँ?,ऑटो-पेमेंट के साथ बिल का पेमेंट समय पर करें! इसे सेट करने के लिए नीचे दिए गए स्टेप्स देखें:\n\nस्टेप1.ऐप के होमपेज पर उपलब्ध 'Pay Now' ऑप्शन पर क्लिक करें।\nस्टेप 2: 'More Options' को सेलेक्ट करें।\nस्टेप 3: 'Auto-pay' खोजें और ऑटोमेटेड बिल पेमेंट सेट करने के लिए क्लिक करें। ,
How many times can I change my billing date ?,"You can change your billing date once in the profile section, effective from the next billing cycle. \n\nEnjoy the flexibility tailored to your needs! ",
मैं अपनी बिलिंग डेट कितनी बार बदल सकती / ता हूँ?,"आप केवल एक बार प्रोफाइल सेक्शन से अपनी बिलिंग डेट बदल सकते हैं, और यह अगले बिलिंग साइकिल से दिखाई देगी।\n\nसुविधाओं का आनंद लें। ",
"I paid my OneCard bill on time via another app, but I was still charged a late payment fee.","Please note that payments done using third-party apps like CRED, PhonePe, PayTM, and others may take 3-5 working days to get settled. It is advised that you take this into consideration while paying your bills.\n\nFor smooth transactions, pay bills directly through the OneCard app for instant credit! ",
"मैंने अपने वनकार्ड बिल का पेमेंट अन्य ऐप के माध्यम से समय पर कर दिया था, लेकिन फिर भी मुझ पर लेट पेमेंट फ़ीस लगाई गई।","कृपया ध्यान दें कि CRED, PhonePe, PayTM जैसे third party apps से किए गए बिल पेमेंट्स के सेटलमेंट में 3-5 working days लगते हैं। \n\nइस प्रकार की कठिनाईयों से बचने के लिए, यह सलाह दी जाती है कि आप भविष्य में ऐसे किसी भी चार्जेस से बचने के लिए OneCard ऐप के माध्यम से पे करें। ",
Is there a fuel surcharge on OneCard?,"Fuel transactions made with One Credit Card enjoy a waived fuel surcharge, up to Rs. 400 per month per account. Once you've enjoyed this perk, a small surcharge of 1% of the transaction amount + GST is applied. \n\nHappy driving and saving! ",
क्या वनकार्ड पर कोई ईंधन सरचार्ज लगता है?,"OneCard से किए गए फ्यूल ट्रांजेक्शन पर जो सरचार्ज लगाया जाता है उसे हर कैलेंडर महीने में हर अकाउंट के लिए 400 रुपये तक माफ़ किया जाता है |\n\nछूट ख़त्म होने के बाद, transaction अमाउंट का 1% + जीएसटी सर्चार्ज लागू होता है। ",
I want to know more about interest charges,"Rest assured! as long as you pay the total due amount before or on the due date, you won't incur any interest charges.\nHowever, if there happens to be an unpaid remaining amount due after the bill due date, a modest 3.75% monthly interest will apply.\n\nTo know more you can click on the below option ",
मुझे ब्याज शुल्क के बारे में और जानना है।,"निश्चिंत रहें ! जब तक आप ड्यू डेट से पहले या ड्यू डेट पर टोटल अमाउंट ड्यू (TAD) का पेमेंट करेंगे, तब तक कोई भी इंटरेस्ट चार्ज नहीं लगेगा।\n\nहालांकि, यदि ड्यू डेट के बाद आउटस्टैंडिंग अमाउंट पे नहीं की जाती है, तो 3.49% मासिक इंटरेस्ट चार्ज लागू होगा।\n\nअधिक जानकारी के लिए नीचे दिए गए ऑप्शन पर क्लिक करें l ",
"Paid my OneCard bill on time via OneCard app, but was still charged a late payment fee.","It seems there might be a delay in settlement by the bank. We recommend contacting the customer support of the bank involved, providing them with the transaction ID of the debited repayment amount. \nThey can assist you further regarding this matter. ",
"मैंने OneCard ऐप के माध्यम से समय पर अपने वनकार्ड का बिल भुगतान किया, लेकिन मुझे फिर भी लेट पेमेंट शुल्क लगाया गया।",यह बैंक द्वारा सेटलमेंट में देरी के कारण है।\n\nकृपया डेबिट की गई रीपेमेंट अमाउंट की transaction ID के साथ संबंधित बैंक के ग्राहक सहायता से संपर्क करें।\n\nवे आपकी मदद कर सकते हैं। ,
"UPI payment in OneCard app failed, but the amount got deducted.","We're actively working with our banking partners to resolve this issue. In the meantime, please consider using a different payment method or try again after 24 hours.\n\nIf the problem persists beyond 24 hours, please click below to raise a ticket. We're here to assist you! ",
"वनकार्ड ऐप में यूपीआई पेमेंट फ़ेल हो गया, लेकिन राशि कट गई।",हम इस समस्या को हल करने के लिए अपने बैंकिंग पार्टनर्स के साथ काम कर रहे हैं l\n\nकृपया किसी और पेमेंट मेथड से कोशिश करे या 24 घंटे के लिए प्रतीक्षा करें। \n\nयदि समस्या 24 घंटे के बाद भी रहती है तो नीचे दिए गए बटन पर क्लिक करके टिकट खोलें। ,
What are the additional charges levied on OneCard?,Here are the details for additional charges levied by One Credit Card:\n\nInterest on repayment : 3.75% monthly if payment due.\nForex Markup fee: 1% + GST on international transactions.\nOverlimit Charges: 2.5% + GST (Min Rs. 500)\nConvenience fee on rent payments: 2% + GST\n\nNote: International transaction amounts may vary due to currency conversion rate changes. ,
वनकार्ड पर कौन से अतिरिक्त चार्जेस लगाये जाते हैं?,1.रीपेमेंट पर इंटरेस्ट: 3.49% मासिक यदि इंटरेस्ट समय पर न हो।\n2.विदेशी transactions पर फॉरेक्स मार्कअप फीस: 1% + जीएसटी।\n3.लेट पेमेंट फ़ीस : 2.5% + जीएसटी (कम से कम रु. 400)।\n4.रेंट पेमेंट फ़ीस : 2% + जीएसटी।\n\nध्यान दें: अंतरराष्ट्रीय transactions में करंसी कन्वर्ज़न रेट परिवर्तन के कारण अंतरराष्ट्रीय transaction अमाउंट बदल सकती हैं। ,
What if I don't pay my outstanding payment on the due date?,"It is recommended to at least pay the Minimum Amount Due (MAD) by the due date. If not received, we will report non-payment to the Credit Bureaus after seven days, affecting your Credit Score and future loan/card approvals. Also, Late payment charge and interest fees apply for non-repayment.\n\nTaking care of your payments on time ensures a smooth financial journey! ",
यदि मैं ड्यू डेट पर बकाया राशि का पेमेंट नहीं करता / ती हूँ तो क्या होगा?,"प्रभावों से बचाने के लिए कम से कम ड्यू डेट पर या उससे पहले मिनिमम अमाउंट ड्यू (MAD) का पेमेंट कर दें।\n\nपेमेंट न करने पर, ड्यू डेट के सात दिनों के बाद क्रेडिट ब्यूरो को रिपोर्ट किया जाता है, जिससे आपका क्रेडिट स्कोर ख़राब हो सकता है और भविष्य में लोन लेने में दिक्कत हो सकती है। ",
What is LPC OR Late Payment Charges?,"Late payment charges (LPC) are applied if you don't pay the minimum amount due by the due date. For instance, if your bill is due on the 18th but you pay on the 23rd, late payment charges will apply. \n\nWe understand that unexpected situations can delay payments. To avoid LPC, we recommend you to pay the minimum amount due before the due date. \n\nNote: Interest accrues on any remaining amount after the due date if you only pay the minimum amount due on or before the due date. ",
"\""LPC या लेट पेमेंट शुल्क\"" क्या है?","LPC या लेट पेमेंट चार्जेस लागू किया जाता है जब आप मिनिमम अमाउंट ड्यू (MAD) को ड्यू डेट से पहले या ड्यू डेट के दिन नहीं पे करते हैं।\n\nउदाहरण के लिए, यदि आपके बिल की ड्यू डेट 18 वीं है, लेकिन पेमेंट 23 वीं को किया जाता है, तो लेट पेमेंट चार्जेस लगाया जाएगा।\n\nहम समझते हैं कि कठिन परिस्थितियाँ कभी-कभी समय पर पेमेंट करने से रोक सकती है। लेट पेमेंट चार्जेस से बचने के लिए, हम आपको सलाह देते हैं कि मिनिमम अमाउंट ड्यू को ड्यू डेट से पहले पे करें।\n\n\nध्यान दें: अगर आप केवल मिनिमम अमाउंट ड्यू को ड्यू डेट से पहले या ड्यू डेट के दिन पे करते हैं, तो ड्यू डेट के बाद आउटस्टैंडिंग अमाउंट पर इंटरेस्ट लगेगा। ",
What is my bill cycle?,You can find the billing cycle details conveniently in the profile section. ,
मेरा बिल साईकल क्या है?,प्रोफ़ाइल सेक्शन में अपने बिलिंग साइकिल को आसानी से देख सकते हैं। ,
What is my due amount?,"Easy steps to check your due amount: \n\nStep 1:Click on \""View Bill.\"" \nStep 2: Select \""Pay Now.\"" \nStep 3: Choose one of these options: \n · Total Outstanding \n · Minimum Outstanding \n · Custom Amount \nStep 4: Click on \""Pay Now\"" to complete.",
मेरी बकाया राशि क्या है?,अपनी आउटस्टैंडिंग अमाउंट की जांच करने के लिए नीचे दिए गए स्टेप्स का पालन करें:\n\n1.'View Bill' पर क्लिक करें।\n2.'Pay Now' को सेलेक्ट करें।\n\n3.नीचे दिए गए ऑप्शन में से एक चुनें:\n\nTotal Outstanding\nMinimum Outstanding\nCustom Amount\n\n4.'Pay Now' पर क्लिक करें। ,
Where can I check/ download my monthly statement?,Head to the 'View Bill' option on the Homepage to download your statement. Access and download all your past statements conveniently from here. ,
मैं अपनी मंथली स्टेटमेंट कहां पर देख/डाउनलोड कर सकती / ता हूं?,अपने स्टेटमेंट को डाउनलोड करने के लिए होमपेज पर 'View Bill' ऑप्शन पर जाएं। \n\nयहाँ सभी पिछले स्टेटमेंट को देख सकते हैं और डाउनलोड कर सकते हैं। ,
Can I repay using my reward points?,"Yes, you can redeem your reward points against your OneCash installments, similar to how you can redeem them against your OneCard outstandings. \n\nUse your reward points to ease your repayments and make managing your finances a breeze! ",
क्या मैं अपने रिवॉर्ड पॉइंट्स का उपयोग करके वुकौती कर सकती / ता हूँ?,"हाँ, आप अपने रिवॉर्ड पॉइंट्स को अपने OneCash इंस्टॉलमेंट्स के लिए रीडीम कर सकते हैं, उसी तरह से जैसे आप उन्हें अपने OneCard Outstanding के लिए रीडीम करते हैं। \n\nसुविधाओं का आनंद ले l ",
Can I transfer OneCash to my friends or family's account?,"Sorry, we only permit OneCash transfers to your own account. ",
क्या मैं वनकैश को अपने मित्रों या परिवार के खाते में ट्रांसफर कर सकती / ता हूँ?,"नहीं, हम केवल आपके अपने खाते में OneCash ट्रांसफर करने की परमिशन देते है । ",
How can I foreclose my OneCash?,You can foreclose your OneCash directly from your OneCash dashboard. \n\nSimply visit your OneCash details page to learn more. ,
मैं अपने वनकैश को फ़ोरक्लोज़ कैसे कर सकती / ता हूं?,आप अपने OneCash डैशबोर्ड से अपने OneCash को फ़ोरक्लोज़ कर सकते हैं। \n\nअधिक जानकारी के लिए अपने OneCash डीटेल्स पेज पर जाएँ। ,
How can I repay my OneCash?,Your OneCash installment will be included in your statement as part of the Minimum Amount Due on your OneCard. Remember to repay your OneCard dues according to your billing cycle. ,
मैं अपने वनकैश पर राशि कैसे चुका सकती / ती हूं?,आपकी OneCash किश्त आपके OneCard के मिनिमम अमाउंट ड्यू (MAD) के हिस्सा के रूप में आपके स्टेटमेंट में जोड़ी जाएगी।\n\nयह आवश्यक है कि आप अपने OneCard के द्वारा दी गई राशि को आपकी बिलिंग साइकिल के अनुसार चुका दें।,
How long will it take to create an installment plan for my OneCash?,Great news! Your OneCash installment plan is on its way and will be ready within a maximum of 48 hours from the time of your transaction.\n\nGet ready for the smoothest financial ride! ,
मेरे वनकैश के लिए किश्त योजना बनाने में कितना समय लगेगा?,आपका OneCash इंस्टॉलमेंट प्लान आपके transaction के समय से मैक्सिमम 48 घंटे के अंदर बना बना दिया जायेगा।\n\nमजेदार फाइनेंसियल सफर के लिए तैयार रहें !,
How to transfer OneCash?,"It's easy! Just select the amount you need, choose your preferred tenure, and provide your bank account details. Once approved, the OneCash amount will be transferred to your bank account within seconds. ",
वनकैश ट्रांसफर कैसे करें?,"यह आसान है! बस आपको जितनी राशि की आवश्यकता है उसे चुनें, अपना पसंदीदा टर्म/ टेन्योर चुनें, और अपने बैंक अकाउंट के डिटेल्स शेयर करें।\n\nअप्रूव होने के बाद, OneCash अमाउंट कुछ ही सेकंड में आपके बैंक खाते में ट्रांसफर कर दी जाएगी।",
I am not able to add my bank account details. Why?,"It seems there might be a mismatch between the name on your bank account and the one you provided to One Credit Card. For smooth transactions, ensure that the name on your bank account matches the registered name on your One Credit Card account. ",
मैं अपनी बैंक अकाउंट डीटेल्स ऐड नहीं कर पा रही/ हा हूं। क्यों?,"कभी-कभी, बैंक खाते का नाम आपके द्वारा OneCard के साथ शेयर किए गए नाम से मेल नहीं खाता। \n\nकृपया ऐसे बैंक खाते का उपयोग करें जिसका रेजिस्टरड नाम आपके OneCard खाते मे जो रेजिस्टरड नाम है उससे मेल खाता हो। ",
In what scenarios would foreclosure fees not be applied?,"Great news! You now have a 3-day window for a hassle-free change of heart with OneCash. If you decide to foreclose your OneCash transaction within the first 3 days, you won't be charged any foreclosure fee. \n\nEnjoy the flexibility! ",
किन परिस्थितियों में फ़ोरक्लोज़र फ़ीस लागू नहीं होगा?,"OneCash Free Look के साथ, अब आप अपने OneCash के बनने के 3 दिनों के अंदर अपने OneCash transaction को मुफ़्त में बंद कर सकते हैं।\n\nयदि इस समय के अंदर transaction को बंद कर दिया जाता है तो कोई फ़ोरक्लोज़र फ़ीस नहीं लगाई जाएगी। ",
Money has been debited from my OneCard but I haven’t received it in my Account. Why?,"आपके OneCash अमाउंट को आपके बैंक खाते में ट्रांसफ़र करने में 48 घंटे तक का समय लग सकता है।\n\nहालांकि, अगर हम राशि ट्रांसफ़र नहीं कर पा रहे हैं, तो हम इसे 72 घंटों के अंदर रिफंड कर देंगे।",
मेरे वनकार्ड से पैसा डेबिट हो गया है लेकिन यह मेरे खाते में नहीं आया। क्यों?,"आपके OneCash अमाउंट को आपके बैंक खाते में ट्रांसफ़र करने में 48 घंटे तक का समय लग सकता है।\n\nहालांकि, अगर हम राशि ट्रांसफ़र नहीं कर पा रहे हैं, तो हम इसे 72 घंटों के अंदर रिफंड कर देंगे। ",
My money was transferred yesterday but it says transfer pending?,"We're actively working to get a response from our payment partners, and it may take up to 48 hours. \n\nDon't worry! We're here to ensure everything goes smoothly for you. ",
मेरा पैसा कल ट्रांसफर कर दिया गया था लेकिन यहां लिखा है ट्रांसफर पेंडिंग है?,हम ऐक्टिव्ली काम कर रहे है अपने पेमेंट पार्टनर्स से रिस्पांस पाने के लिए और इसमें 48 घंटे तक का समय लग सकता है l \n\nनिश्चिंत रहे ! इसे जल्द ही सुलझा दिया जाएगा। ,
What fees and charges are applicable if I avail OneCash?,"Exciting times with OneCash! Here's a quick look at the charges:\n\nInterest Rate: Displayed in your OneCash journey + GST.\nProcessing Fee: Up to 2.5% + GST.\nForeclosure Fee: 3% (min. Rs.99) + GST, only if you decide to close the deal early.\n\nReady for a smooth OneCash journey? Let's roll! ",
अगर मैं वनकैश का उपयोग करती / ता हूं तो क्या फ़ीस और चार्जेस लागू होंगे?,आपके वनकैश ट्रांज़ेकशन्स पर निम्नलिखित फ़ीस और चार्जेस लागू होते हैं:\n\nइंटरेस्ट रेट : आपके OneCash यात्रा में दिखाई गई + GST।\nप्रोसेसिंग फी : 2.5% तक +GST।\nफॉरक्लोज़र फी (केवल फॉरक्लोज़र के दौरान लागू) : 3% (मिनिमम Rs.99) + GST l\n\nएक सुगम OneCash यात्रा के लिए तैयार हैं? चलो फिर! ,
What is OneCash?,"Experience the convenience of OneCash, an EMI facility on One Credit Card! Transfer a portion of your credit line to your bank account and repay in monthly EMIs starting at just Rs. 800. \n\nEmpower your financial choices today! ",
वनकैश क्या है?,OneCard पर OneCash एक ईएमआई सुविधा है जो आपको अपनी मौजूदा क्रेडिट लाइन का कुछ हिस्सा आपके बैंक खाते में ट्रांसफ़र करने की अनुमति देती है l\n\nयह अमाउंट को 800 रुपये से शुरू होने वाली ईएमआई के ज़रिए चुकाया जा सकता है। ,
Why are all my installments not equal?,"One Credit Card EMI operates on a reducing balance method, which means that each month, you repay a portion of the principal amount along with the interest on the remaining outstanding balance. As a result, the EMI amount decreases over time.\n\nAdditionally, the GST is applicable to the fees and charges associated with the EMI. The GST rate is subject to government regulations and can impact the overall cost of the EMI. ",
मेरी सभी किश्तें बराबर क्यों नहीं हैं?,"OneCard EMI रिड्यूसिंग बैलेंस मेथड पर काम करती है, जिसका मतलब है कि हर महीने, आप प्रिंसिपल अमाउंट के एक हिस्से को रिमेनिंग आउटस्टैंडिंग अमाउंट पर इंटरेस्ट के साथ चुकाते हैं। \n\nइसी वजह से, समय के साथ EMI की राशि घटती जाती है।\n\nइसके अलावा, जीएसटी ईएमआई से जुड़े फीस और चार्जेज पर लगाए जाते हैं जो सरकार के नियमों के अनुसार बदलते रहते हैं और ईएमआई के टोटल कॉस्ट को प्रभावित कर सकती है।\n\nइस वजह से इन्स्टालमेन्ट एक बराबर नहीं रहती है l ",
Why can't I see any updates on my OneCash dashboard after my transaction?,"OneCash डैशबोर्ड पर आपको आपके OneCash ट्रांजेक्शन्स, ट्रांसफर स्टेटस, इंस्टॉलमेंट की जानकारी और कई और चीज़ों के बारे में सभी अपडेट मिलते हैं।\n\nआपके OneCsh के बारे में और जानकारी मिलते ही इसे अपडेट कर दिया जाएगा।",
मुझे ट्रांज़ेकशन के बाद अपने वनकैश डैशबोर्ड पर कोई अपडेट क्यों नहीं दिखाई दे रहे?,"OneCash डैशबोर्ड पर आपको आपके OneCash ट्रांजेक्शन्स, ट्रांसफर स्टेटस, इंस्टॉलमेंट की जानकारी और कई और चीज़ों के बारे में सभी अपडेट मिलते हैं।\n\nआपके OneCsh के बारे में और जानकारी मिलते ही इसे अपडेट कर दिया जाएगा।",
Why is it not available for me?,OneCash is being rolled out in phases. Your eligibility depends on factors like credit history and repayment behavior. We'll notify you as soon as it's available for you! ,
यह मेरे लिए उपलब्ध क्यों नहीं है?,OneCash को फॅसेस में शुरू किया जा रहा है। आपकी एलिजबिलिटी क्रेडिट हिस्ट्री और रीपेमेंट बिहेवियर जैसे फैक्टर्स पर निर्भर करती है। जैसे ही यह आपके लिए उपलब्ध होगा हम आपको सूचित करेंगे! \n\nबने रहें! ,
Why is the OneCash installment amount different from the one shown during the transaction?,"The OneCash installment posted to your account consists of the principal amount, interest, and taxes levied on the interest. \n\nAdditionally, the first installment also includes the processing fees charged. ",
वनकैश किश्त की राशि ट्रांज़ेकशन दौरान दिखाई गई राशि से अलग क्यों है?,"आपके खाते में जो OneCash इंस्टॉलमेंट पोस्ट होती है, उसमें प्रिंसिपल अमाउंट, इंटरेस्ट, और इंटरेस्ट पर टैक्स सब एक साथ जुड़ कर आता है l\n\nइसके अलावा, पहली इंस्टॉलमेंट में प्रोसेसिंग फीस भी शामिल होती हैं। ",
Can I avoid a DCC transaction?,"When transacting abroad, if given the option to pay in your home currency (INR), select the local currency (destination country currency) to avoid Dynamic Currency Conversion (DCC) charges. \n- In online transactions, you may not always have the option, but the OneCard app will show the merchant location for reference. 💳🌐 ",
क्या मैं एक DCC transaction से बच सकता हूँ?,"विदेश में transaction करते समय, अगर आपको अपनी करेंसी में (INR) पेमेंट करने का ऑप्शन मिलता है, तो डायनेमिक करंसी कन्वर्जन (DCC) चार्जेस से बचने के लिए डेस्टिनेशन कंट्री करेंसी को सेलेक्ट करे। \n\nऑनलाइन transactions में, आपको हमेशा यह ऑप्शन नहीं मिल सकता है, लेकिन OneCard App में मर्चेंट का लोकेशन रेफरेंस के लिए दिखाया जाएगा।",
Can OneCard help with complete planning and itinerary-making using the OneTrip Feature?,The OneTrips feature helps plan expenses based on your selected location. \n\nStreamline your spending and make the most of your travels with One Credit Card! 🗺️💰,
"क्या OneCard वनट्रिप फीचर का उपयोग करके पूरी योजना और यात्रा का इतिहास बनाने में मदद कर सकता है?\""",फिलहाल यह सुविधा आपके द्वारा चुने गए लोकेशन के आधार पर आपके खर्चों की योजना बनाने में मदद करता है। \n\nअपने खर्चों को सरल बनाए रखें और OneCard के साथ अपने यात्रा का आनंद उठाएं!,
How can I access the 'OneTrips' feature in OneCard app?,It's easy! Here are the steps:\n\n1. Navigate to the 'My Card' screen from the second tab at the bottom of the OneCard Home screen. \n2. Scroll down and click on OneTrips. \n3. Tap the button below to check out the OneTrips feature now. \n\nNote: Please ensure your app is updated to the latest version. 📱💼,
मैं वनकार्ड ऐप में 'वनट्रिप्स' सुविधा कैसे प्राप्त कर सकती / ता हूँ?,यह आसान है! निचे स्टेप्स दिए गए है :\n\n1. OneCard होम स्क्रीन के नीचे दूसरे टैब से 'My Card' स्क्रीन पर जाएँ।\n\n2. नीचे स्क्रॉल करें और 'OneTrips' पर क्लिक करें।\n\n3. OneTrips सुविधा को देखने के लिए नीचे दिए गए बटन पर टैप करें।\n\nनोट: कृपया सुनिश्चित करें कि आपका ऐप अपडेटेड हो। 📱💼,
How can I get early access to the upcoming features?,"In the OneTrips screen, select the option of Notify Me, enter your upcoming trip details and confirm, and voila... it's done! ",
